"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0035313","wound healing, spreading of epidermal cells",25,0.713603599900887,2.04199878450588,2.53380332099946e-05,0.00014291479221986,6.90894122232464e-05,4860,"tags=68%, list=22%, signal=53%","10979/3690/83478/3678/1289/55612/84962/3688/94/407006/23332/5728/90102/1839/3685/7476/4488"
"GO:0007088","regulation of mitotic nuclear division",114,-0.359300116956349,-1.78718948911842,2.55408379040807e-05,0.000143927952254393,6.95792049884786e-05,3635,"tags=41%, list=17%, signal=35%","699/54461/701/1063/23363/9700/1111/7272/23636/11130/55055/4288/9787/51143/57405/220134/25906/6790/4751/5300/25970/7756/9587/8881/9184/5347/83540/55143/51434/286151/1104/995/9088/51451/9319/991/9212/9820/891/286053/147841/221150/332/10459/11065/51529/51433"
"GO:0023061","signal release",487,0.373849197681884,1.46655701000679,2.58640638212854e-05,0.000145617258685569,7.03958677466299e-05,5052,"tags=33%, list=23%, signal=26%","111/2775/23208/120892/6567/2697/3764/2182/3737/9783/2260/26509/9900/3670/818/6616/4208/1946/114897/8425/2308/2781/2901/3077/84417/9627/2822/8447/3745/6453/5321/1908/387597/1910/5023/8609/8291/6387/3717/5578/5027/3708/358/2668/6869/22841/5906/5125/2645/2054/286097/133308/7439/815/2587/8111/3667/7447/5908/301/9379/8676/2625/6571/8864/695/1393/6865/79971/9378/1601/6352/488/10859/785/26059/94121/112755/9498/59341/2702/6853/57555/5743/3351/3123/1080/6623/22871/3356/90342/151/19/11069/6447/1137/6934/1408/22930/5532/3553/1588/640/401258/23396/9572/1906/3358/3976/1813/5781/222545/8867/51167/440279/140730/5071/5443/23236/5581/9899/7124/2044/91608/9536/406/3569/116/8600/2149/2207/3840/3557/65018/50487/952/4763/4826/5950/6857/7052/6536/3624/6854/338442/6850/7476/8989/1143/114/5573/252983/3741/846/240/23167/5978/4803/2332"
"GO:0008277","regulation of G protein-coupled receptor signaling pathway",151,0.470419068103697,1.7454180746097,2.58985544316069e-05,0.000145679368677789,7.04258936298083e-05,5255,"tags=42%, list=24%, signal=32%","493/858/9737/3690/120892/2869/6091/4233/5138/8787/112609/5141/5144/9475/718/6586/64407/9353/5578/11240/815/5999/64784/2771/10019/11343/6003/23349/4842/5311/5341/57561/9378/6352/29767/23516/6900/123041/5139/57406/8490/1906/1813/9628/9815/5443/23236/100/351/115207/386617/6093/116/5997/408/3576/6000/55625/7275/10268/6004/2696/9397"
"GO:0002719","negative regulation of cytokine production involved in immune response",31,0.673325544201697,2.01305582977961,2.59380536209747e-05,0.000145769514014708,7.04694726620813e-05,5670,"tags=74%, list=26%, signal=55%","284/11213/558/3077/7042/7043/10225/4092/3718/6504/10859/7040/30009/684/3586/604/6375/7124/3134/50943/79065/11006/54"
"GO:0031128","developmental induction",34,0.661006682685085,2.01055302116975,2.59737010853759e-05,0.00014583786956617,7.05025178409556e-05,2833,"tags=44%, list=13%, signal=38%","2247/2255/2260/652/6091/10252/140628/2668/6092/7482/2246/7472/650/6299/22943"
"GO:0071868","cellular response to monoamine stimulus",57,0.580824807668836,1.92711864903643,2.60345466275081e-05,0.000146047456690899,7.06038387121695e-05,4599,"tags=40%, list=21%, signal=32%","2316/111/2775/858/120892/2774/54331/1812/8787/3363/9630/1816/5999/10681/3356/3358/1813/8013/5071/351/25942/7052/6505"
"GO:0048593","camera-type eye morphogenesis",134,0.481515017156495,1.76836474040828,2.61728279837176e-05,0.000146690669475529,7.0914787582712e-05,5575,"tags=40%, list=26%, signal=30%","4211/120114/55714/6935/4693/4915/652/9215/2737/1296/2047/1735/358/3791/2295/8842/1969/7482/362/4851/51384/9927/639/56999/23418/1295/7472/28514/2048/6774/655/6497/23424/64220/8412/5308/84879/5629/1499/204851/6909/4763/5950/6096/6505/4124/24147/148398/30813/50939/7070/84678/4853"
"GO:0034332","adherens junction organization",59,0.583364749422678,1.94473278037732,2.62613167034767e-05,0.000146789177973529,7.09624096246299e-05,4404,"tags=49%, list=20%, signal=39%","7414/10979/83700/1009/3801/2241/2043/1001/9253/4092/60/55765/1000/1003/28513/28316/1015/1006/118/1004/1012/23396/64405/1016/1830/1499/204851/9788/9231"
"GO:0050819","negative regulation of coagulation",54,0.58325866180493,1.91908067960558,2.62463046971618e-05,0.000146789177973529,7.09624096246299e-05,5881,"tags=52%, list=27%, signal=38%","284/5592/710/5156/114897/634/7035/10019/7057/302/5270/7056/5328/10544/5627/84959/1906/5345/170692/2191/4846/5329/5340/3848/222537/5054/2811/81542"
"GO:1990778","protein localization to cell periphery",356,0.400302748588183,1.55649789565515,2.62448447661664e-05,0.000146789177973529,7.09624096246299e-05,5195,"tags=36%, list=24%, signal=28%","493/10580/2316/857/25999/2042/10484/6769/5621/30846/287/2037/7871/11031/8642/55704/1902/4323/818/9215/2633/5961/7957/91663/30818/23136/3745/23682/112609/8417/5295/66000/9475/10133/10857/9341/2533/7162/22841/5906/2621/84668/4035/1969/3688/815/55022/2903/83871/3675/4884/481/60/3958/23499/6711/9378/1000/342667/1601/3611/8554/196383/7040/55800/85409/1742/10791/1956/29899/219539/51225/2048/80852/7189/2239/6653/375567/245812/5318/54585/89780/10082/859/88/115548/23433/57217/583/389941/5581/7124/8674/5780/8631/30845/9312/6093/23062/51125/51201/2066/2207/783/57628/30844/6505/57154/4040/55667/7132/131578/54521/5593/286/9530/55625/7275/10439/10268/23426/23167/65125/63971/23096/817/79651"
"GO:0061383","trabecula morphogenesis",47,0.612526464235036,1.97151261726566,2.6722074255105e-05,0.000149230288780757,7.21425177731536e-05,4880,"tags=64%, list=22%, signal=50%","7049/6422/4313/2274/7042/30061/3084/57493/7010/9241/1901/4851/1101/2201/7046/6722/653/6654/57211/9510/655/859/1277/657/5950/54567/26585/3516/4488/2022"
"GO:0033273","response to vitamin",88,0.530828296054192,1.8667060807356,2.67549655700002e-05,0.000149279727034772,7.2166417747804e-05,5125,"tags=47%, list=24%, signal=36%","25959/8854/6422/3371/4131/5243/958/6591/3673/2950/5179/285513/2621/2155/23530/4330/920/590/56603/7040/8942/210/3988/5251/10631/19/5914/655/2348/2350/6569/6583/1591/1277/7421/249/2242/846/6781/9227/847"
"GO:0008037","cell recognition",162,0.462125475228565,1.72496561633606,2.68876421563383e-05,0.000149885330153376,7.2459184947441e-05,5084,"tags=40%, list=23%, signal=31%","91624/23022/2042/716/5648/4478/6091/715/2047/9037/718/57453/1268/1794/375033/6092/23129/27020/4692/2043/2131/10666/6366/55118/3958/5551/64581/6900/1236/5175/3003/54538/1462/56253/2683/6363/90342/2048/2219/1949/921/399687/2348/10584/4978/152330/30835/84868/2350/923/351/148229/7287/5806/259197/4739/2596/10332/721/722/7275/81704/79937/5322/720"
"GO:0060973","cell migration involved in heart development",20,0.750735669987936,2.0481964786661,2.69528610562975e-05,0.000150114140950321,7.25697991338782e-05,3462,"tags=70%, list=16%, signal=59%","1909/8642/6910/652/6591/5159/11149/23767/4851/10512/655/2348/1906/5308"
"GO:0070169","positive regulation of biomineral tissue development",52,0.589746915118094,1.92998954611414,2.70071556955002e-05,0.000150281753466896,7.26508281867257e-05,5280,"tags=54%, list=24%, signal=41%","6546/196527/4208/652/2824/4088/5027/4745/338773/5764/130497/2201/6575/3491/4057/650/1080/116039/655/7475/90/659/7421/657/55603/240/1051/54361"
"GO:1903036","positive regulation of response to wounding",67,0.556913575299622,1.89107545246034,2.7075939257627e-05,0.00015040518194927,7.27104973166062e-05,4181,"tags=42%, list=19%, signal=34%","4921/196527/10979/11117/4916/23189/55612/8840/3688/4780/5764/2155/301/407006/53905/7057/7056/5328/64581/6915/10855/50506/9076/5581/5345/1839/2303/2149"
"GO:0120032","regulation of plasma membrane bounded cell projection assembly",203,0.43149989541434,1.63512430395822,2.70777767180811e-05,0.00015040518194927,7.27104973166062e-05,5442,"tags=39%, list=25%, signal=30%","1809/23500/10602/857/22873/23603/55704/1902/83478/3815/2059/64805/139818/2823/57451/23189/10413/5295/23580/9353/79734/8814/90167/5027/7043/51196/2241/1969/153241/1540/989/53904/51765/5880/6366/5337/7046/6722/688/26051/23043/9378/7798/1236/22871/9750/51225/6363/2048/23224/7454/146057/3383/5290/23433/6792/22954/116985/26053/324/10787/55909/10109/3985/51474/6624/9474/2596/148170/4134/54521/5911/51473/2332/27152/8239/10163/5205/163404/9001"
"GO:0086019","cell-cell signaling involved in cardiac conduction",30,0.688461189666408,2.04575292580095,2.71330005686669e-05,0.000150577241761771,7.27936763292772e-05,3192,"tags=53%, list=15%, signal=46%","2316/2697/10052/287/6330/775/6331/845/3760/23630/3762/781/55800/2702/10021/9096"
"GO:0071869","response to catecholamine",57,0.580163884756857,1.92492577288439,2.73444440664193e-05,0.000151615176475414,7.32954459374323e-05,4599,"tags=40%, list=21%, signal=32%","2316/111/2775/858/120892/2774/54331/1812/8787/3363/9630/1816/5999/10681/3356/3358/1813/8013/5071/351/25942/7052/6505"
"GO:0060402","calcium ion transport into cytosol",31,0.671583870145927,2.00784870947691,2.73690965545942e-05,0.000151616493848377,7.32960827960963e-05,2511,"tags=45%, list=12%, signal=40%","6546/857/57158/84502/775/117/22953/7222/5027/596/920/4842/781/444"
"GO:0006282","regulation of DNA repair",235,-0.283991009812781,-1.56035280382342,2.77799141536306e-05,0.000153755139834266,7.43299701343039e-05,5097,"tags=37%, list=23%, signal=29%","9577/177/112441434/10635/9643/83444/84501/112869/6419/2140/7515/9274/56893/86/79000/10721/125476/56970/54537/55135/64769/1054/84717/9913/6880/29844/26168/83443/1111/8914/4255/2305/6602/8089/64110/29086/6879/8859/7468/9400/10445/5888/7334/708/51548/55611/283899/51588/6839/55929/6603/5111/10474/5347/1025/6188/6598/8193/23028/79913/3276/4968/51547/3297/6944/2271/54929/83933/2521/5531/56943/10856/84126/10459/55658/55257/10155/3014/11284/84787/101929977/6597/84309/10629/57332/8607/2648"
