"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0002042","cell migration involved in sprouting angiogenesis",66,0.637331981177759,2.15825139698065,4.81885900534842e-08,5.38221482431901e-07,2.59554219428555e-07,4713,"tags=56%, list=22%, signal=44%","7049/2247/57381/161742/6091/2822/9353/57608/3791/22915/79812/3688/4851/301/6722/4223/9734/407006/7057/85377/1003/27286/5743/90627/6915/161198/10000/1960/2303/407019/9314/10769/9982/30844/54567/6997/26585"
"GO:0014911","positive regulation of smooth muscle cell migration",37,0.733597170213522,2.26168703904882,4.84544164869713e-08,5.40218898355641e-07,2.60517461788592e-07,3689,"tags=59%, list=17%, signal=49%","4921/3690/1902/7099/80031/5159/3673/80310/8840/3488/3037/596/4303/407006/6352/10631/54434/9510/199/2254/6885/8013"
"GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway",90,0.583868348752036,2.05744924818698,5.09210352823983e-08,5.66701844271852e-07,2.73288710391291e-07,4962,"tags=44%, list=23%, signal=34%","2316/1909/111/2775/3690/1902/2781/5138/64805/6752/6387/165140/1903/1901/2771/9590/2899/7852/719/3351/115330/4886/57211/9283/5996/1906/1813/1129/2838/134864/351/2916/5997/222487/2358/3354/728/5734/846/8685"
"GO:0021537","telencephalon development",283,0.460116639271261,1.77176523954387,5.29579082680731e-08,5.883159397938e-07,2.83711983848353e-07,4045,"tags=32%, list=19%, signal=27%","493/2316/79633/120892/477/10371/9839/3737/6716/23603/5915/89927/85458/1902/482/4915/9638/6867/1812/652/9215/93986/2737/6091/6331/27145/64805/552/3400/66000/1436/6387/9353/56978/64919/358/7846/6092/153241/196500/3912/1281/153090/84709/2534/2131/26050/9253/55118/6722/2018/84750/1000/54820/8482/221692/6900/2145/22903/650/1600/1956/5728/91584/7832/6299/22911/2048/5048/23224/2890/5914/6497/51176/84623/89780/1813/1021/84879/554/85358/2353/8013/583/23236/5629/6547/2044/8925/1499/63827"
"GO:0007498","mesoderm development",127,0.541034021984777,1.97666183498958,5.4608041025824e-08,6.05564169232799e-07,2.92029843455769e-07,4385,"tags=43%, list=20%, signal=34%","2294/2138/3690/2697/2260/2296/8516/652/4088/10413/2263/677/27245/23414/3673/406937/3717/6423/9241/3691/2114/83881/1969/8626/3688/130497/6886/3055/2131/3675/695/6722/7075/79971/10736/22943/8463/655/10320/9095/51176/6398/89780/4086/6615/90/659/22806/8013/2303/9314/10787/657/57045"
"GO:0002269","leukocyte activation involved in inflammatory response",48,0.678222299948745,2.18965388465864,6.16676406659996e-08,6.8263110255946e-07,3.29194929533293e-07,4812,"tags=58%, list=22%, signal=46%","90865/23208/120892/3764/1191/6376/7096/51063/7098/3717/10758/3684/5788/10333/1075/1524/84630/3689/8530/199/9572/7124/351/712/3569/2358/7305/728"
"GO:0021953","central nervous system neuron differentiation",231,0.470121204287341,1.79295828363345,6.67030249052787e-08,7.37056556337688e-07,3.55441292106233e-07,4683,"tags=36%, list=22%, signal=29%","2247/2736/9839/8828/6422/79625/3670/23017/4915/1812/93986/2737/6091/8543/2047/1009/151449/3400/2263/1436/51286/9353/56978/64919/5578/6423/8321/7846/3236/6092/1969/3688/1630/64283/4851/9334/54149/6886/2043/9331/6095/85442/7472/9378/9723/9760/6900/64843/650/1600/55906/5728/91584/7832/6299/22911/2048/5048/4779/22943/1620/4858/567/26038/89780/1813/604/85358/5629/8925/7484/1499/23077/2066/57795/57534/266727/657/25942/6096/3624/4040/54567/7476"
"GO:0045621","positive regulation of lymphocyte differentiation",139,0.531104958423997,1.95555783867363,6.69145786406769e-08,7.38080876303026e-07,3.5593526452786e-07,4201,"tags=46%, list=19%, signal=37%","2736/558/7048/4323/3635/2737/6777/64115/3071/6776/114548/5788/861/3575/2621/1540/972/1378/3600/301/6604/146850/3122/2625/695/3566/864/8477/5896/60/3606/54440/9840/9760/7040/942/9655/3574/3123/10385/6363/3594/3601/5914/8808/10288/9308/6688/6461/3965/51176/10125/939/8876/149233/8651/3586/604/100/3932/1960/3558/3559/3561"
"GO:0006413","translational initiation",156,-0.375920733762621,-1.96623606496548,6.80217314382923e-08,7.48962681262048e-07,3.61182952485893e-07,4850,"tags=45%, list=22%, signal=35%","10988/57409/8665/6059/3646/8637/115209/1653/9812/123263/7249/8669/8892/26272/10209/27335/3309/10480/83939/90850/4528/84285/400961/1968/8664/1981/28969/6189/8666/8473/5936/1939/3692/5436/4869/219402/8667/6193/9470/51441/56339/8891/23521/208/54915/6188/22916/468/8894/3276/8562/84219/6199/55004/28985/1967/55210/27102/5499/7884/8662/8668/23513/6218/10987/10641/84335/220064/8890/8893"
"GO:0010644","cell communication by electrical coupling",33,0.739208649079879,2.23094880810416,6.84951657085815e-08,7.51510563693094e-07,3.62411654158293e-07,2514,"tags=48%, list=12%, signal=43%","6546/857/2697/10052/477/775/125111/482/6910/5144/845/801/481/57165/2702/444"
"GO:0072522","purine-containing compound biosynthetic process",262,-0.318658859964602,-1.77234854232693,6.84172840288355e-08,7.51510563693094e-07,3.62411654158293e-07,5164,"tags=47%, list=24%, signal=36%","132/4594/226/5162/23181/5631/26289/27109/112/3418/5635/4698/84869/11332/9605/4704/2618/515/4522/10165/8050/498/55811/522/527/4714/471/79717/11001/10632/64834/5636/93100/5604/539/5471/3614/6389/514/4725/2987/374291/133686/84532/4711/2023/318/4718/4700/25875/10295/353/65220/6901/4722/56848/4720/55191/31/2194/60343/9551/4831/521/4708/4713/4701/55967/126328/55739/84277/5160/4728/513/158/4717/518/134145/4696/4833/509/506/84833/4723/51079/4694/4712/4695/7415/4726/6390/4731/25874/3615/441024/4706/125061/3251/60490/9556/4709/204/54539/10606/30968/517/4707/4705/1716/65990/4702/790955/4830/80347/10476/2639/4715/93974/4832/516/4716/4710"
"GO:0001656","metanephros development",89,0.585006147680979,2.05893335701655,6.88937410371228e-08,7.5455049707325e-07,3.6387764457554e-07,4717,"tags=47%, list=22%, signal=37%","2138/2255/6943/2200/25937/5156/8516/652/2737/5159/10413/10252/358/2668/231/6092/55083/596/947/130497/5311/5310/10736/3399/2719/64321/6299/116039/655/1958/3913/3976/7484/1499/2303/80000/4763/9231/3398/359/26585/392255"
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production",108,0.556417920930107,2.0005873480018,6.97176383720425e-08,7.62229813891521e-07,3.67580951016421e-07,4194,"tags=44%, list=19%, signal=36%","90865/120892/3670/113277/1191/7096/7098/5336/7099/9181/5295/7097/3717/4776/5788/729230/64127/6693/1536/3133/9590/695/54440/7057/64581/7040/942/914/11027/6363/2048/1535/10865/929/6774/2213/26137/3965/5781/84868/2212/10392/23643/351/943/407019/3569/2207"
"GO:0051051","negative regulation of transport",398,0.423035855765834,1.64822047694439,7.20439922298979e-08,7.86279774600468e-07,3.79178906473147e-07,6308,"tags=45%, list=29%, signal=33%","284/5579/2775/857/5350/23208/5592/2042/2294/3690/120892/2697/2182/477/7881/29969/4131/2308/2781/2824/4345/3084/79890/3745/1265/3071/1410/8609/8291/140885/845/5733/406937/55612/7097/3757/9341/729230/5906/7133/91404/4734/634/4851/596/5999/55022/2771/6672/130497/972/9478/23630/3667/7447/5908/301/801/5359/4842/55013/3958/11142/1393/6865/7057/302/5270/10859/50852/257364/8832/94121/7040/392/112755/2564/10681/6457/3598/3351/1742/5728/3356/497189/10008/151/28954/51715/285381/11151/1408/54899/10288/11314/2213/6688/5532/3965/347730/567/3553/3592/285966/1906/3976/1813/859/88/5781/5071/5581/100/778/7124/961/4889/4846/3685/55691/407019/22925/7421/2149/2185/3134/4763/57120/5997/9474/91543/3624/7132/84079/5593/146722/4756/5533/6781/23479/5978/2332/65125/88455/4923/55529/817/79651/6588/406988/7351/9525/4792/9711/9972/347/152/130399/5657/80223/4856/948/2887/312/7175/57817/134/3593/26045/5797/7779/10079/29934/8898/274/7200/8682/80763/29978"
"GO:0070527","platelet aggregation",76,0.608239148932469,2.09933430182062,7.26239138179955e-08,7.91218429490793e-07,3.81560544436191e-07,3564,"tags=43%, list=16%, signal=36%","2316/7414/5592/3690/11117/7094/10630/5156/1465/10398/114897/64805/3572/953/5294/3717/5578/5588/375033/22915/634/10019/60/5341/5270/3611/3356/4627/3570/1511/84959/89780/10077"
"GO:0006405","RNA export from nucleus",90,-0.459482208399783,-2.20550627886777,7.27585505520417e-08,7.9129702088998e-07,3.81598444687176e-07,3617,"tags=38%, list=17%, signal=32%","6428/84321/9939/283131/2733/8480/11052/23636/5976/55110/9984/10482/57510/80145/26993/9775/4116/65083/56339/3178/79228/22916/7979/54888/29890/79902/8106/10189/5901/26097/56943/3181/23381/10212"
"GO:0061437","renal system vasculature development",31,0.761796193212491,2.27373983763814,7.30315232804127e-08,7.91493472201331e-07,3.81693182204049e-07,3426,"tags=68%, list=16%, signal=57%","284/1909/59/3690/6943/5156/652/5159/80310/7010/358/4851/947/130497/5311/5175/8837/3570/655/1958/1906"
