"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa04310","Wnt signaling pathway",173,0.506805450116538,1.89797459709069,3.86317676945683e-08,2.13078343690353e-07,8.51423827478973e-08,4121,"tags=37%, list=19%, signal=30%","5579/8324/166336/23500/5176/83439/894/4163/6422/85407/4920/818/340419/144165/284654/59352/84870/4088/4919/9475/6907/6932/8840/5578/6423/4776/8321/11197/2535/11211/7482/815/57216/51384/164284/5880/4773/8313/7472/64321/85409/8549/7091/27123/2487/4775/22943/84133/2239/6934/7475/5532/7976/51176/80326/89780/6885/9620/23236/1952/7484/1499/324/4316"
"hsa03020","RNA polymerase",34,-0.653731731312378,-2.53530129120776,1.10329324195878e-07,5.9917309909454e-07,2.39419100279315e-07,5077,"tags=59%, list=23%, signal=45%","25885/10621/171568/221830/27297/30834/5433/5434/5438/5436/5439/5441/5440/10849/51082/5435/55718/51728/9533/5437"
"hsa04970","Salivary secretion",85,0.584951823365443,2.04873234664567,1.69898792846516e-07,9.08701119315458e-07,3.63101088380114e-07,2892,"tags=31%, list=13%, signal=27%","493/5579/148/111/3778/5592/477/482/146/109/5578/3708/362/683/2977/147/801/155/4842/481/113/115/4069/196883/1755/486"
"hsa04972","Pancreatic secretion",92,0.564303339532286,1.99451454103122,4.03333916620203e-07,2.12502794876018e-06,8.49124034989902e-07,5985,"tags=48%, list=27%, signal=35%","493/5579/111/3778/477/7220/482/109/391013/5578/3708/5906/683/1359/5908/1357/481/113/488/115/196883/1080/486/885/9635/22802/23236/6262/480/3709/50487/952/5330/108/1358/26279/114/5322/6344/23439/489/476/6548/219931"
"hsa01521","EGFR tyrosine kinase inhibitor resistance",78,0.588610250647653,2.03962280623043,4.35384005106793e-07,2.22739933047388e-06,8.90029850256449e-07,3443,"tags=40%, list=16%, signal=34%","56034/5579/2247/558/5156/9542/4233/3082/5336/5159/3084/5293/5295/2263/3716/80310/3717/5578/3791/2621/53358/596/2549/6654/7039/1956/5728/3570/6774/10000/5290"
"hsa05323","Rheumatoid arthritis",87,0.572937815989542,2.01226663356823,4.34038442804895e-07,2.22739933047388e-06,8.90029850256449e-07,4656,"tags=55%, list=21%, signal=44%","284/7099/1435/7042/3111/6387/1513/7097/7010/7043/3113/3600/3117/3683/3122/6372/3606/3689/6352/7040/3115/942/3123/245972/10673/940/6374/3119/3553/3383/127124/3127/2919/2353/7124/6364/50617/2920/2321/6347/3569/8600/3112/3120/3108/4050/3576/2921"
"hsa05140","Leishmaniasis",73,0.599588159562928,2.06003192610013,4.67319148460905e-07,2.35662370580999e-06,9.41665652537764e-07,6071,"tags=73%, list=28%, signal=53%","5579/7099/7042/3111/3716/718/7097/3717/3684/7043/3688/3113/1378/1536/3117/3122/3676/3689/7040/3115/5743/3123/4688/1432/1535/7189/653361/3119/3553/3592/6885/3127/3586/4790/2353/2212/4689/7124/2215/3112/3120/3108/5594/2214/1379/3725/3552/4792/23118/51135/3593/6772/4615"
"hsa03060","Protein export",31,-0.65754649663058,-2.48270654249745,5.04130215767804e-07,2.50645022769063e-06,1.00153371257058e-06,6656,"tags=84%, list=31%, signal=58%","6734/55176/51608/6730/6731/83943/6728/90701/6726/6729/3309/5018/6727/29100/6449/9789/28972/29927/23478/8266/7917/439/58477/23480/196294/10952"
"hsa04713","Circadian entrainment",94,0.563538244656656,1.99708766152441,5.18614570771307e-07,2.50846264095538e-06,1.0023378377457e-06,4916,"tags=49%, list=23%, signal=38%","5579/111/2775/5592/54331/775/818/117/109/55970/5578/2892/3708/3760/815/2977/2903/2771/3762/801/8912/4842/8864/2791/113/115/2891/10681/196883/2890/6261/2793/8863/2353/23236/59345/6262/2784/116/5330/108/2893/2983/5593/114/5594"
"hsa04725","Cholinergic synapse",110,0.5363097578581,1.93281385489269,5.18747231698988e-07,2.50846264095538e-06,1.0023378377457e-06,4916,"tags=46%, list=23%, signal=36%","5579/111/2775/54331/775/814/818/56479/109/55970/5293/9132/5295/5294/3717/5578/3708/3760/815/596/2771/2534/146850/2791/113/60482/115/1139/9586/89832/10681/196883/1137/2793/10000/5290/1129/2353/23236/778/59345/2784/3709/23533/5330/108/3786/1143/114/773/5594"
"hsa04390","Hippo signaling pathway",155,0.504987972355363,1.87666108910583,5.37649830862969e-07,2.56473500398146e-06,1.02482329069186e-06,4036,"tags=40%, list=19%, signal=33%","8324/122786/2736/7048/83439/894/25937/7003/85407/652/4088/6591/151449/7042/10413/5521/1490/84962/6932/8321/154796/7043/2535/11211/7482/330/51384/7046/4092/60/8313/55233/23418/3689/2246/7472/6657/7040/653/8200/84552/85409/650/1742/7005/8463/5516/6934/655/7475/7976/51176/80326/89780/4086/26524/659/29119/3397/7484/1499/324"
"hsa04971","Gastric acid secretion",72,0.598451598632431,2.05240476488802,5.93591258772059e-07,2.79383619128716e-06,1.11636812176078e-06,4843,"tags=46%, list=22%, signal=36%","4638/5579/111/3274/477/482/818/109/6752/5578/3708/3776/3772/815/2771/801/481/60/113/115/196883/1080/54207/340156/23236/480/3709/389015/5330/108/91807/3758/114"
"hsa03015","mRNA surveillance pathway",94,-0.435398702980341,-2.10407136006125,6.07921580476806e-07,2.82363576195148e-06,1.12827550947219e-06,5213,"tags=50%, list=24%, signal=38%","22985/29107/7919/5519/5501/1478/65109/2935/10978/100529063/79869/1477/5411/9939/5515/2733/11052/5976/55110/5518/80336/10482/26986/8761/84305/9775/4116/8189/10898/22916/28227/10284/29894/8106/10189/2521/10921/29101/5499/23435/4440/51692/55844/23381/26528/1479/65110"
"hsa01240","Biosynthesis of cofactors",144,-0.371271123849485,-1.91610250847124,6.17709084132543e-07,2.83183515193231e-06,1.13155184243009e-06,4088,"tags=36%, list=19%, signal=30%","2937/79001/25902/145226/79717/1371/27235/93100/493911/51601/6697/29968/326625/154807/102157402/5372/112724/133686/29925/587/29926/65220/55163/7372/55191/4831/10229/387787/158/4833/4351/441024/6472/125061/60490/204/84274/2356/5498/7390/124454/4830/80347/3145/51117/10327/5805/4832/9054/51004/80308/54995"
"hsa04724","Glutamatergic synapse",112,0.547613128000889,1.97714405868008,7.37583961927426e-07,3.33804023795361e-06,1.33382254923448e-06,4928,"tags=47%, list=23%, signal=37%","5579/111/2775/54331/7220/775/2901/109/55970/5321/6512/5578/2892/3708/3760/6507/2903/2771/2898/5337/2791/2899/113/115/2891/10681/196883/1742/10991/2890/2752/5532/6511/2793/85358/50944/23236/59345/283748/2784/57030/2900/3709/81539/2916/5330/108/2893/6505/114/773/5594/5533"
"hsa04350","TGF-beta signaling pathway",109,0.537986140035055,1.93693468156773,9.05391612623837e-07,4.04561062349639e-06,1.61655531101391e-06,6107,"tags=61%, list=28%, signal=44%","7048/4052/2200/1634/56963/10468/652/3547/4088/3077/151449/7042/3400/79875/9241/7043/2014/7046/4092/7057/3399/375387/7040/653/8200/1030/650/5516/655/2615/6497/7044/4093/4086/5308/90/659/7124/3397/4091/7018/4681/64388/6093/657/25942/2331/3398/1387/57154/3624/26585/392255/6498/6667/4756/5594/83729/8646/130399/8454/4838/57817/4089/4087/4090/5933"
"hsa04658","Th1 and Th2 cell differentiation",90,0.558434253236972,1.96886793874382,1.14252367026555e-06,5.04138569504672e-06,2.01444962915241e-06,6214,"tags=63%, list=29%, signal=45%","84441/6777/3111/3716/6776/3717/5588/3560/3113/4851/917/3117/916/920/3122/2625/4773/3566/864/3718/3115/919/3123/3594/28514/1432/4775/6775/6778/3119/5532/4094/30009/3592/915/3127/4790/2353/3932/3558/3559/3561/3112/3120/3108/54567/3516/5594/5533/3725/4792/4853/3595/7535/3593/6772/4854"
"hsa05163","Human cytomegalovirus infection",208,0.456195084635932,1.72881152464103,1.30454745781369e-06,5.68525003220039e-06,2.27172656721292e-06,4928,"tags=40%, list=23%, signal=32%","5579/111/2775/5732/3690/54331/5156/6376/109/55970/5293/5295/3716/9475/6387/5733/340061/5578/4776/3708/3587/2771/3579/1234/3133/801/5880/4773/7188/2791/7852/113/1230/6352/115/10672/9586/355/10681/196883/6654/5743/1956/1432/4775/115004/3570/6774/5532/567/2793/3553/10000/5290/1021/1232/11214/4790/23236/356/59345/7124/2784/6351/6347/1499/3685/6093/3569/3709/2185/5330/3134/108/6655/3105/3576/7132/6667/5734/114/5925/5594/5533"
"hsa05206","MicroRNAs in cancer",171,0.478214508685389,1.78964368981103,1.72865595603609e-06,7.44165307903339e-06,2.9735545328477e-06,4566,"tags=36%, list=21%, signal=28%","5579/6935/3690/7078/7168/9839/894/5156/3371/1946/4233/4325/5243/5336/3678/10253/7042/5159/7148/5293/5295/23414/406937/5578/3236/8626/8434/4851/596/7431/3667/960/407006/7057/5328/5268/6654/5743/1956/5728/4855/6774/7976/89780/5290/1021/8651/659/4790/5581/1545/1591/324/6093/407019/57521/6655/5598/399694/6624/1387"
"hsa04520","Adherens junction",92,0.548714104966555,1.93941482276503,2.06327344307368e-06,8.77512681210853e-06,3.50638733509033e-06,4087,"tags=38%, list=19%, signal=31%","10580/7414/87/7048/83439/2260/10398/4233/4088/6591/9475/57493/6932/5906/2241/8826/2534/5908/5880/7046/60/5787/1003/117178/81/1956/6934/7454/51176/6885/54922/6615/29119/1499/6093"
"hsa05032","Morphine addiction",82,0.567554843370797,1.979079568249,2.17081457560441e-06,9.12258982367089e-06,3.64522748284449e-06,3312,"tags=37%, list=15%, signal=31%","5579/111/2775/54331/2869/1812/5137/27115/109/55970/5138/5141/5144/5578/3760/2771/55879/3762/2791/113/5153/115/2564/10681/196883/5139/2556/2793/2561/2568"
"hsa04371","Apelin signaling pathway",134,0.505202954677191,1.8558269890885,2.23385663183955e-06,9.27707518869837e-06,3.70695713518885e-06,4339,"tags=39%, list=20%, signal=31%","4638/6546/111/59/54331/814/10891/22808/4208/4088/109/55970/1490/5294/3708/4205/3991/2771/801/146850/4842/7046/2791/113/115/6543/10672/10681/196883/81631/10365/6261/4634/1958/2793/10000/340156/5565/6237/53632/23236/5581/59345/6262/6547/4209/2784/4846/3709/23533/5330/108"
"hsa04925","Aldosterone synthesis and secretion",95,0.539567351838527,1.91467017173653,2.80802563496592e-06,1.1525965687709e-05,4.60557448084986e-06,4339,"tags=39%, list=20%, signal=31%","493/5579/111/477/775/814/482/818/57172/109/5138/23683/5578/57118/3708/1583/815/3991/3762/801/8912/481/113/115/9586/4881/196883/3777/747/5443/23236/5581/778/480/3709/5330/108"
"hsa05330","Allograft rejection",35,0.683561428666238,2.08743461516837,2.92594338976849e-06,1.18719312251526e-05,4.74381626411347e-06,4526,"tags=71%, list=21%, signal=57%","958/3111/3113/3117/3133/3122/959/5551/3115/942/355/3123/940/3119/3592/3127/3586/356/7124/3558/3112/3134/3120/3108/3105"
"hsa04672","Intestinal immune network for IgA production",46,0.645799243650807,2.071056078584,3.01038126015049e-06,1.20757339185582e-05,4.82525225909289e-06,4431,"tags=67%, list=20%, signal=54%","958/3111/6387/3113/3600/3117/56477/3122/3676/9020/959/7852/3695/7040/3115/942/3123/10673/3601/940/10803/3119/3127/3586/23495/3558/3569/3112/29851/3120/3108"
"hsa04156","Integrated stress response (ISR) signaling pathway",51,-0.528773960026223,-2.26248174457752,3.59718310130134e-06,1.41089514973264e-05,5.63769047455414e-06,4402,"tags=51%, list=20%, signal=41%","115209/27113/9812/1649/11337/8892/3309/22809/1968/51142/8891/468/9361/8894/3313/3326/1967/27102/3329/5499/57761/84335/8890/8893/9894/64223"
"hsa04916","Melanogenesis",99,0.541571245575703,1.93082318783748,3.58257880857823e-06,1.41089514973264e-05,5.63769047455414e-06,4916,"tags=43%, list=23%, signal=34%","5579/8324/111/2775/4286/83439/818/109/3815/1910/6932/5578/8321/2535/11211/7482/815/51384/2771/4254/801/113/7472/115/196883/6934/7475/7976/51176/80326/1638/89780/1906/5443/23236/7484/1499/5330/108/1387/7476/114/5594"
"hsa03082","ATP-dependent chromatin remodeling",108,-0.403539351763279,-1.99743608862443,3.71753098461281e-06,1.44207520611904e-05,5.76228053138365e-06,5163,"tags=44%, list=24%, signal=33%","3015/64431/317772/9643/83444/57504/8932/9274/86/125476/3012/65980/64769/29844/54107/8336/3065/9112/1108/6602/8089/54815/71/8338/10445/10467/55766/29998/8099/283899/55929/9219/6603/6598/53615/9555/8193/79913/6944/26039/10263/10856/55257/3014/92815/6597/8607"
"hsa04926","Relaxin signaling pathway",125,0.506602545785539,1.84856861026776,4.00855823953595e-06,1.53806636799586e-05,6.14584444047846e-06,4547,"tags=41%, list=21%, signal=32%","111/59/2775/1288/1286/7048/54331/4313/1284/109/55970/5293/5295/1910/1285/1282/5578/1278/53358/2771/1281/4842/7046/2791/113/1287/115/7040/9586/10681/196883/6654/1956/59350/1432/2793/10000/1906/5290/4790/2353/23236/59345/2784/4846/1277/5330/108/6655/399694/408"
"hsa03030","DNA replication",36,-0.589857391925626,-2.32090645177431,4.41338132047648e-06,1.67518667325613e-05,6.69375321951158e-06,3786,"tags=53%, list=17%, signal=44%","56655/57804/54107/23649/5985/1763/5426/5427/10535/3978/5111/6119/5984/5982/84153/4176/6742/2237/5425"
"hsa05226","Gastric cancer",140,0.495021701266122,1.82545411255816,4.61676656668517e-06,1.73374318940411e-05,6.92773482570899e-06,4036,"tags=36%, list=19%, signal=30%","8324/2247/2255/7048/2252/83439/5915/4233/5243/4088/3082/7042/5293/5295/2263/6932/8321/7043/53358/2535/11211/7482/596/51384/7046/8313/2246/7472/1647/7040/1030/2549/6654/1015/1956/6258/6934/7475/7976/51176/80326/2254/89780/10000/5290/8817/29119/1643/7484/1499/324"
"hsa04540","Gap junction",88,0.546182727463045,1.92105163873066,5.08461029543507e-06,1.8893341413564e-05,7.54944908131079e-06,5129,"tags=43%, list=24%, signal=33%","56034/5579/111/5592/2697/1902/5156/1812/109/84617/5159/80310/5578/3708/7846/2977/2771/113/115/196883/6654/1956/3356/7277/3358/1813/23236/3709/5330/108/6655/5598/2983/5593/114/5594/79861/10746"
"hsa05165","Human papillomavirus infection",312,0.417149007521097,1.6118980955546,5.39761100088986e-06,1.98474654511887e-05,7.93070037411448e-06,4854,"tags=34%, list=22%, signal=27%","8324/3680/3690/1288/3672/1293/1286/83439/894/3910/3679/84441/3371/8516/1291/2308/1284/3908/7098/3678/5159/7148/5293/3696/5295/3716/5521/1292/1285/3673/6932/1282/8321/1278/3691/2535/11211/7482/3688/3912/4851/51384/2335/1101/3133/3675/4242/3676/8313/3694/7057/7472/3914/3695/1287/9586/84552/355/6654/5743/1956/5728/4855/245972/5516/7058/6934/1297/7475/7976/4599/3913/80326/9641/22801/89780/127124/10000/5290/26508/1021/4790/356/7124/50617/4600/7484/5523/1499/324/3685/27175/1277/3134/7450/6655/3105/1387/7476/7132/8900/3516/5734/472/5925"
"hsa05145","Toxoplasmosis",109,0.518997497413593,1.86856905332495,6.15691212128175e-06,2.24060822557985e-05,8.95307893924855e-06,4431,"tags=43%, list=20%, signal=35%","2775/3910/3908/7099/958/7042/3111/3716/5294/7097/3717/7043/330/3688/3113/3912/596/3587/2771/3117/1234/146850/3122/959/4261/3914/7040/3115/3123/1432/7189/6774/3119/3913/3592/6885/10000/3127/8651/3586/4790/7124/23643/3112/23533/3120/3108"
"hsa04148","Efferocytosis",157,0.487361724150114,1.81319505702353,6.2336832346513e-06,2.24539814472644e-05,8.9722186191544e-06,5186,"tags=41%, list=24%, signal=31%","196527/203859/5732/3690/558/818/5087/6376/121601/4240/64805/338382/140885/834/3717/9844/4776/5029/1901/2621/4035/9023/126129/815/1524/114786/29933/4773/7057/23166/1847/488/1793/7040/5175/3988/5743/89790/286410/1432/4775/19/5627/714/55423/5781/84868/3586/10326/713/961/405/3685/712/5031/8578/24145/5734/5594/240/6446/1051/23339/817"
"hsa05332","Graft-versus-host disease",34,0.677204193040898,2.05612565307684,6.5238492686919e-06,2.32618059782651e-05,9.29501118558974e-06,4526,"tags=74%, list=21%, signal=58%","3111/3113/3824/3117/3133/3122/5551/3115/942/355/3123/940/3119/3821/3553/3127/356/7124/3558/3569/3112/3134/3120/3108/3105"
"hsa05310","Asthma",24,0.747012003244399,2.11661912858102,7.0551223313362e-06,2.49045818296168e-05,9.9514357094637e-06,4431,"tags=75%, list=20%, signal=60%","958/2205/3111/2206/3113/3117/3122/959/3115/3123/3119/3127/3586/7124/2207/3112/3120/3108"
"hsa05152","Tuberculosis",161,0.466527415903221,1.73833127434921,8.75138362210343e-06,3.05865189960644e-05,1.22218385134118e-05,5257,"tags=49%, list=24%, signal=38%","8844/818/9902/7096/7099/7042/3111/3716/718/7097/3717/3684/10333/4360/64127/7043/3113/1520/815/596/3587/972/1378/3117/801/3122/3606/4261/3689/64581/7040/3115/3123/4046/245972/1432/7189/929/11151/3656/3119/2213/5532/3553/3592/10000/30835/3127/843/3586/4790/2212/7124/50617/1263/3569/22925/2215/7421/2207/3112/26253/3120/3108/1387/10332/6850/7132/5289/317/5594/5533/3687/1051/8411/2214/1379/817/3552"
"hsa05133","Pertussis",75,0.553904859164143,1.90945829683215,9.80128836236941e-06,3.39201450187883e-05,1.35538972193757e-05,5257,"tags=53%, list=24%, signal=41%","716/710/1073/715/7099/3678/718/834/3684/114548/3688/2771/801/6372/3689/3394/1432/7189/929/6374/714/3553/3592/3586/4790/2353/10392/7124/23643/713/712/3569/29108/3576/721/722/5594/720/3725/3552"
"hsa03018","RNA degradation",77,-0.434147229050989,-2.02078288085696,1.21219868417217e-05,4.15442850012404e-05,1.66003703300021e-05,2768,"tags=32%, list=13%, signal=28%","57819/9125/80336/26986/80349/2023/4849/8761/5211/51691/23016/51010/6499/23658/3313/5393/56915/80153/27258/51690/3329/54512/23404/25804/25904"
"hsa05415","Diabetic cardiomyopathy",196,-0.313309097244365,-1.68683192735599,1.27104527068973e-05,4.31422096686032e-05,1.72388731044963e-05,3156,"tags=38%, list=14%, signal=33%","6389/514/4725/29796/2539/1350/1376/374291/4711/5524/292/7386/4718/4700/5580/816/4722/7416/1375/7384/4720/9167/4708/4713/4701/1351/55967/1340/7381/5331/126328/208/5160/4728/513/4717/518/27089/4696/1345/509/506/6300/4723/51079/293/4694/4712/4695/1347/4726/6390/4731/25874/4706/1329/4709/54539/517/4707/4705/1349/4702/5499/10476/440567/1337/4715/516/7388/1537/9377/4716/4710"
"hsa04727","GABAergic synapse",80,0.542948562356405,1.88767929312148,1.32965893703371e-05,4.47018671212286e-05,1.78620849686734e-05,4339,"tags=40%, list=20%, signal=32%","5579/111/2775/54331/775/5334/109/55970/92745/5578/2771/55879/2791/113/115/2564/10681/196883/10991/2556/2752/2793/2561/2568/778/59345/2784/66008/6529/23710/81539/108"
"hsa04064","NF-kappa B signaling pathway",102,0.521532349493932,1.86487332107938,1.4733653861082e-05,4.90658472920938e-05,1.96058551875371e-05,6205,"tags=59%, list=28%, signal=42%","5579/5336/7099/958/6387/23085/7128/60401/7412/5588/330/1540/596/84433/6366/695/7188/9020/959/8740/5328/1647/5743/6363/10673/8837/7189/929/3553/3383/6885/2919/4790/3932/7124/7185/23643/2920/6351/597/8600/4050/3576/6850/2921/7132/472/6357/4792/3554/10913/23118/115650/7535/23586/4616/51135/4615/4067/4049"
"hsa05142","Chagas disease",99,0.522957324329425,1.86446037582982,1.75134493572323e-05,5.77780151691871e-05,2.30870852323574e-05,4125,"tags=43%, list=19%, signal=35%","2775/2774/7048/7099/7042/5293/5295/5521/718/7097/9630/10333/7043/2771/917/916/624/7046/6352/7040/919/355/1432/8837/5516/7189/714/3553/3592/10000/915/5290/3586/4790/2353/23236/356/7124/713/3558/6347/712/3569"
"hsa05224","Breast cancer",139,0.479118505990637,1.76536168502254,2.07266837533552e-05,6.77455496753183e-05,2.70699378455126e-05,5327,"tags=43%, list=24%, signal=33%","5241/8324/2247/2255/2252/83439/2260/3815/5293/5295/6932/8321/2099/53358/2535/11211/7482/4851/51384/8313/2246/7472/1647/6654/2100/1956/5728/4855/28514/2324/6934/7475/7976/51176/80326/2254/89780/10000/5290/26508/1021/8817/2353/1643/7484/1499/324/8600/6655/399694/4040/54567/7476/6667/5925/5594/3725/51426/54361/6464"
"hsa05418","Fluid shear stress and atherosclerosis",137,0.481559012435266,1.77213063570877,2.48750309106012e-05,8.05585863435065e-05,3.21898033995225e-05,4061,"tags=37%, list=19%, signal=30%","858/857/3690/2949/4313/4208/652/9181/5293/5295/2948/2950/7412/3791/4205/2947/4780/596/2946/801/5880/60/7056/1003/7850/59341/5175/6401/4688/1432/1535/10365/653361/6383/3553/1843/3383/6885/10000/1906/5290/859/90/659/4790/2353/7124/4846/6347/1499/3685"
"hsa04145","Phagocytosis",244,0.421727586586241,1.61231982339508,3.22034896303156e-05,0.000103343925813649,4.1294426894376e-05,5144,"tags=39%, list=24%, signal=30%","3690/1780/84329/9902/7096/7099/3678/84617/5293/26052/8417/338382/3111/5295/4353/1508/3673/718/1513/7097/3684/9341/10333/4360/7846/3688/3113/1520/1378/1536/3117/3133/671/3122/5880/4842/1991/60/7057/3689/1759/64581/3115/4069/4057/3123/81631/1080/4688/245972/4074/1535/2219/7277/7058/653361/929/11151/1511/3119/2213/127124/5290/30835/3127/1783/2212/4689/50617/3934/3685/22925/2215/23710/3112/114876/249/23673/3134/3120/3108/9474/3105/10332/6850/5289/2204/8685/643246/23339/79861/8411/2214/1379"
"hsa04924","Renin secretion",68,0.55028451737995,1.87078277373648,3.43652115480058e-05,0.000109287564652667,4.36694011136347e-05,4928,"tags=46%, list=23%, signal=35%","1909/111/3778/5732/775/117/5137/1908/1508/3708/358/2977/2771/801/155/5153/4881/5139/5532/9635/1906/22802/23236/778/116/3709/5330/2983/5593/5734/5533"
"hsa04928","Parathyroid hormone synthesis, secretion and action",110,0.493534980227563,1.77865726603172,3.60113751171126e-05,0.0001135001376459,4.53526716700478e-05,5069,"tags=45%, list=23%, signal=35%","5579/111/2260/4323/4208/4325/109/5141/5144/5578/3708/4205/5745/596/2771/2625/5337/113/5744/860/115/10672/9586/196883/1956/10893/6258/1958/4326/11214/2353/6569/23236/4209/1839/10568/1591/7421/8600/3709/5330/108/408/4040/6667/114/5594/846/6446/65125"
"hsa05217","Basal cell carcinoma",62,0.569088267585586,1.91000815355731,3.67208308846336e-05,0.000114711976126333,4.58369011508235e-05,4036,"tags=44%, list=19%, signal=36%","8324/2736/83439/64399/652/2737/2735/6932/8321/2535/11211/7482/51384/8313/7472/1647/650/6934/7475/7976/51176/80326/89780/1643/7484/1499/324"
"hsa03460","Fanconi anemia pathway",51,-0.486556942672396,-2.08184646694621,4.21860920340355e-05,0.000130628863929952,5.21970113809857e-05,2813,"tags=35%, list=13%, signal=31%","2177/5889/5888/2189/378708/2067/80198/2176/2188/6119/146956/353497/84126/29089/201254/80233/197342/9894"
"hsa04550","Signaling pathways regulating pluripotency of stem cells",136,0.475382327301299,1.74844489148136,4.70657232955376e-05,0.000144471307159346,5.77282098087143e-05,5392,"tags=43%, list=25%, signal=32%","8324/4211/2247/2260/3670/652/4088/3400/5293/5295/2263/3716/3572/6932/3717/8321/2535/11211/7482/51384/3718/8313/7472/6657/3399/84333/1432/6774/7475/7976/7044/4093/80326/89780/4086/10000/3976/5290/90/659/3397/7994/7484/1499/324/9314/657/3398/3624/7476/6498/55183/5594/5978/83729/463/54361/3977"
"hsa04726","Serotonergic synapse",103,0.502081530451952,1.79697069872346,4.90889036048108e-05,0.000149382611831881,5.96906813343434e-05,5006,"tags=37%, list=23%, signal=29%","5579/111/2775/54331/7220/775/5742/55970/5321/3363/5578/3708/3760/4129/2771/3762/6571/2791/10681/5743/3351/3356/2793/2561/1843/3358/23236/778/59345/283748/351/2784/3709/5330/3354/773/5594/240"
"hsa00510","N-Glycan biosynthesis",55,-0.459085739516051,-1.99805006639788,5.37110272531524e-05,0.00016205121897746,6.47528353749206e-05,4635,"tags=53%, list=21%, signal=42%","56052/207063/29880/1798/3703/146664/79644/85365/1650/22845/11253/1603/79868/8704/200185/58505/6184/199857/79053/54344/29929/10195/100128731/8818/7841/746/57171/8703/11282"
"hsa05320","Autoimmune thyroid disease",36,0.641201087171037,1.9673650094035,5.74338334523625e-05,0.000171814772954949,6.86541809332433e-05,4526,"tags=64%, list=21%, signal=51%","958/3111/3113/3117/3133/3122/959/5551/3115/942/355/3123/940/3119/3127/3586/356/3558/3112/3134/3120/3108/3105"
"hsa04750","Inflammatory mediator regulation of TRP channels",97,0.505860437286902,1.79941940343444,6.04401320555406e-05,0.000179288795089125,7.16406695748999e-05,5186,"tags=41%, list=24%, signal=32%","5579/111/5732/818/5336/109/5321/5293/5295/5578/4914/3708/5029/5588/51393/162514/815/801/624/113/115/3269/59341/196883/3356/1432/3553/3358/5290/23236/5581/283748/3709/5330/108/8989/5734/114/4803/817"
"hsa05202","Transcriptional misregulation in cancer",180,0.436989399512056,1.64081386689757,8.67957320089796e-05,0.000255324111659748,0.000102023053414064,5336,"tags=42%, list=24%, signal=32%","4211/4286/2138/6935/7048/894/862/4208/5087/4233/2308/958/1436/4353/2313/2119/64919/3684/2892/4914/7102/861/8842/3560/330/4804/2322/51384/4005/1991/8864/860/3695/5328/1647/7850/942/2120/3087/1848/6258/5966/5914/929/6688/4094/7030/4086/4790/604/8013/7185/5077/1643/4066/2321/597/3569/3486/25942/3398/5371/3576/8900/2530/6667/472/5218/55589/4297/1051/5079/51426/2115/51513"
"hsa04110","Cell cycle",156,-0.311363624752796,-1.62932465985087,8.93773819733995e-05,0.000260745585426529,0.000104189379594915,6011,"tags=46%, list=28%, signal=34%","4173/1029/27085/119504/90381/898/7532/7027/25847/6500/57082/7534/5519/85417/9134/10971/4999/27127/51343/1019/10912/993/4085/890/1022/699/701/1870/151648/5515/4998/9700/1111/7272/3065/11200/7709/5518/10926/1875/246184/25906/55869/9978/9133/9587/8881/9184/5111/5347/81620/51434/990/23594/8318/995/4176/983/9088/9232/9319/991/5001/7531/9212/1869/29882/113130/891/10459/51529/51433"
"hsa04911","Insulin secretion",81,0.517804266595705,1.80274746631337,0.000130586594229278,0.000377844817728976,0.00015098018659813,4339,"tags=37%, list=20%, signal=30%","5579/111/3778/3779/477/775/482/818/6616/117/109/3782/5578/2645/815/481/113/115/9586/196883/11069/486/885/23236/778/6262/480/116/5330/108"
"hsa05207","Chemical carcinogenesis - receptor activation",182,0.434237579932466,1.63179856727109,0.000144460954267789,0.000414591193955526,0.00016566339642177,4916,"tags=36%, list=23%, signal=28%","5241/5579/111/2247/2255/2252/2949/775/6777/85315/109/5293/5295/6776/2948/3717/3839/5578/196/2099/2947/596/2771/2946/155/688/113/115/1139/9586/89832/196883/6654/2100/1956/28514/6258/1137/6774/9641/2254/10000/54852/5290/4790/604/8817/2353/79852/778/405/1545/7421/8600/9314/3840/108/3841/6655/408/54567/1143/114/5925/773/5594"
"hsa04621","NOD-like receptor signaling pathway",161,0.446546638012324,1.66388074923629,0.000145752865605447,0.000414925496441313,0.000165796977853395,6071,"tags=50%, list=28%, signal=37%","3428/2634/2633/7099/84168/3716/84674/6041/1508/22861/340061/834/7128/114548/5027/3708/64127/51393/11035/330/596/115361/1536/9927/140609/7188/63940/3606/7205/118429/6352/81631/1432/1535/114769/7189/115362/3553/9447/9641/6885/222545/9051/10628/2919/4790/4210/23236/10392/7124/2920/6347/3569/3709/23710/837/5330/29108/22900/9474/3576/2921/24145/100506742/5586/55914/5594/846/2635/643246/3725/838/260434/4792/10010/7158/23118/4671/51135/6772/4615"
